"k";"m";"n";"count1";"count2";"count3";"time"
5;1000;6622;97774;12758;2000;12302
5;1000;6622;97774;12758;2000;12303
5;1000;6622;97774;12758;2000;11954
5;1000;6622;97774;12758;2000;11660
5;1000;6622;97774;12758;2000;12172
5;1000;6622;97774;12758;2000;12163
5;1000;6622;97774;12758;2000;12121
5;1000;6622;97774;12758;2000;11865
5;1000;6622;97774;12758;2000;12091
5;10000;6622;97774;46311;7266;16593
5;10000;6622;97774;77837;12213;21238
5;10000;6622;97774;19530;3064;12421
5;10000;6622;97774;127648;20032;27497
5;10000;6622;97774;83502;13108;22215
5;10000;6622;97774;88012;13810;23868
5;10000;6622;97774;83749;13142;23453
5;10000;6622;97774;50858;7977;16254
5;10000;6622;97774;127626;20021;28193
5;10000;6622;97774;116914;18351;26998
5;100000;6622;97774;83042;13033;21932
5;100000;6622;97774;19530;3064;12831
5;100000;6622;97774;46311;7266;17033
5;100000;6622;97774;19530;3064;13066
5;100000;6622;97774;51056;8011;17596
5;100000;6622;97774;52482;8232;17728
5;100000;6622;97774;185374;29095;37054
5;100000;6622;97774;157717;24758;33207
5;100000;6622;97774;58866;9239;18718
5;100000;6622;97774;208630;32739;40101
5;1000000;6622;97774;47512;7455;16800
5;1000000;6622;97774;19530;3064;13345
5;1000000;6622;97774;19530;3064;12255
5;1000000;6622;97774;108495;17024;25638
5;1000000;6622;97774;19530;3064;12853
5;1000000;6622;97774;88012;13810;22320
5;1000000;6622;97774;148418;23296;31416
5;1000000;6622;97774;19530;3064;12878
5;1000000;6622;97774;81841;12844;21531
5;1000000;6622;97774;51056;8011;16916
6;100;6622;97768;1276;200;10531
6;100;6622;97768;1276;200;9829
6;100;6622;97768;1276;200;9714
6;100;6622;97768;1276;200;10263
6;100;6622;97768;1276;200;10020
6;100;6622;97768;1276;200;10628
6;100;6622;97768;1276;200;9757
6;100;6622;97768;1276;200;9779
6;100;6622;97768;1276;200;10574
6;100;6622;97768;1276;200;10302
6;1000;6622;97768;12758;2000;12077
6;1000;6622;97768;12758;2000;11515
6;1000;6622;97768;12758;2000;12485
6;1000;6622;97768;12758;2000;12094
6;1000;6622;97768;12758;2000;13607
6;1000;6622;97768;12758;2000;11969
6;1000;6622;97768;12758;2000;11817
6;1000;6622;97768;12758;2000;12901
6;1000;6622;97768;12758;2000;12235
