"k";"m";"n";"count1";"count2";"count3";"time"
4;10000;39213;153321;691351;20329;40
4;10000;39213;153304;691351;20387;41
4;10000;39213;153357;691351;20409;41
4;10000;39213;153240;691351;20497;41
4;10000;39213;153272;691351;20426;40
4;100000;39213;1138049;691351;151482;100
4;100000;39213;427405;691351;56853;56
4;100000;39213;1108130;691351;147527;98
4;100000;39213;1339765;691351;178350;110
4;100000;39213;951312;691351;126738;88
4;100000;39213;28523;691351;3797;34
4;100000;39213;110146;691351;14653;39
4;100000;39213;491589;691351;65437;63
4;100000;39213;358336;691351;47791;56
4;100000;39213;121359;691351;16122;40
4;1000000;39213;2973476;691351;396281;208
4;1000000;39213;240566;691351;32054;46
4;1000000;39213;1078224;691351;143883;98
4;1000000;39213;440259;691351;58734;59
4;1000000;39213;211995;691351;28204;45
4;1000000;39213;345361;691351;45948;52
4;1000000;39213;262608;691351;35093;47
4;1000000;39213;871226;691351;115995;84
4;1000000;39213;734695;691351;97811;76
4;1000000;39213;326638;691351;43454;53
4;10000000;39213;116814;691351;15586;42
4;10000000;39213;80370;691351;10733;37
4;10000000;39213;192039;691351;25652;43
4;10000000;39213;460230;691351;61205;60
4;10000000;39213;240198;691351;31933;46
4;10000000;39213;1431896;691351;190421;115
4;10000000;39213;143796;691351;19116;40
4;10000000;39213;27326;691351;3658;34
4;10000000;39213;98647;691351;13119;41
4;10000000;39213;149894;691351;19982;41
4;100000000;39213;358642;691351;47771;53
4;100000000;39213;116313;691351;15505;37
4;100000000;39213;324190;691351;43274;52
4;100000000;39213;428179;691351;57049;57
4;100000000;39213;99983;691351;13312;36
4;100000000;39213;415052;691351;55439;56
4;100000000;39213;132111;691351;17630;40
4;100000000;39213;208317;691351;27774;48
4;100000000;39213;625930;691351;83364;69
4;100000000;39213;676088;691351;89935;72
5;10000;39213;153352;691203;20159;42
5;10000;39213;98876;691203;12971;39
5;10000;39213;153362;691203;20068;44
5;10000;39213;153275;691203;20052;41
5;10000;39213;153255;691203;20065;41
5;10000;39213;64057;691203;8383;37
5;10000;39213;99884;691203;13075;39
5;10000;39213;67042;691203;8784;35
5;10000;39213;153221;691203;20075;40
5;10000;39213;153281;691203;20057;41
5;100000;39213;61798;691203;8092;35
5;100000;39213;1532685;691203;200908;131
5;100000;39213;764335;691203;100292;82
5;100000;39213;202977;691203;26656;45
5;100000;39213;254273;691203;33333;48
5;100000;39213;402662;691203;52770;57
5;100000;39213;174379;691203;22830;43
5;100000;39213;298546;691203;39172;51
5;100000;39213;68309;691203;8955;35
5;100000;39213;505117;691203;66221;64
5;1000000;39213;238349;691203;31254;46
5;1000000;39213;211528;691203;27733;47
5;1000000;39213;479793;691203;62839;63
5;1000000;39213;2967532;691203;388976;220
5;1000000;39213;1839692;691203;241333;149
5;1000000;39213;70913;691203;9277;36
5;1000000;39213;423866;691203;55511;59
5;1000000;39213;353988;691203;46419;53
5;1000000;39213;189393;691203;24816;45
5;1000000;39213;514283;691203;67500;66
5;10000000;39213;74244;691203;9731;37
5;10000000;39213;606902;691203;79519;69
5;10000000;39213;114437;691203;15038;39
5;10000000;39213;621822;691203;81619;73
5;10000000;39213;554373;691203;72606;67
5;10000000;39213;1357222;691203;177842;118
5;10000000;39213;1490899;691203;195334;123
5;10000000;39213;1308293;691203;171601;119
5;10000000;39213;478124;691203;62699;64
5;10000000;39213;52668;691203;6892;35
5;100000000;39213;368855;691203;48387;56
5;100000000;39213;396518;691203;51984;57
5;100000000;39213;557088;691203;72982;67
5;100000000;39213;1145221;691203;150221;105
5;100000000;39213;303165;691203;39738;52
5;100000000;39213;2519887;691203;330622;195
5;100000000;39213;533485;691203;70014;65
5;100000000;39213;1196652;691203;156827;106
5;100000000;39213;269667;691203;35352;52
5;100000000;39213;110023;691203;14402;38
6;10000;39213;153310;691268;20014;43
6;10000;39213;153253;691268;20018;44
6;10000;39213;153290;691268;20015;43
6;10000;39213;153337;691268;20057;43
6;10000;39213;153311;691268;20015;44
6;10000;39213;153311;691268;20014;41
6;10000;39213;153255;691268;20045;41
6;10000;39213;153309;691268;20042;44
6;10000;39213;153324;691268;20055;43
6;10000;39213;153321;691268;20017;42
6;100000;39213;802626;691268;104944;84
6;100000;39213;171161;691268;22452;44
6;100000;39213;1089135;691268;142443;107
6;100000;39213;1532682;691268;200467;140
6;100000;39213;502329;691268;65734;64
6;100000;39213;1532812;691268;200376;134
6;100000;39213;86744;691268;11327;41
6;100000;39213;1098842;691268;143712;105
6;100000;39213;269304;691268;35192;50
6;100000;39213;255297;691268;33337;52
6;1000000;39213;96617;691268;12615;39
6;1000000;39213;403106;691268;52638;59
6;1000000;39213;626611;691268;81950;74
6;1000000;39213;266759;691268;34943;50
6;1000000;39213;1736619;691268;227103;149
6;1000000;39213;403023;691268;52757;63
6;1000000;39213;732139;691268;95752;81
6;1000000;39213;1839466;691268;240746;155
6;1000000;39213;202930;691268;26601;46
6;1000000;39213;285844;691268;37410;50
6;10000000;39213;770281;691268;100671;86
6;10000000;39213;353654;691268;46246;55
6;10000000;39213;2228324;691268;291262;183
6;10000000;39213;1090951;691268;142775;103
6;10000000;39213;1103539;691268;144223;106
6;10000000;39213;256290;691268;33461;49
6;10000000;39213;241454;691268;31638;48
6;10000000;39213;847321;691268;110907;89
6;10000000;39213;86744;691268;11327;36
6;10000000;39213;166841;691268;21790;42
6;100000000;39213;203303;691268;26580;45
6;100000000;39213;1051279;691268;137448;104
6;100000000;39213;503591;691268;65823;68
6;100000000;39213;256452;691268;33538;48
6;100000000;39213;405885;691268;53095;58
6;100000000;39213;527316;691268;68969;67
6;100000000;39213;310196;691268;40604;52
6;100000000;39213;284705;691268;37255;50
6;100000000;39213;881008;691268;115209;94
6;100000000;39213;108760;691268;14197;39
7;10000;39213;130559;691258;17036;41
7;10000;39213;153372;691258;20005;42
7;10000;39213;153310;691258;20009;43
7;10000;39213;130636;691258;17046;41
7;10000;39213;130636;691258;17046;42
7;10000;39213;153347;691258;20041;43
7;10000;39213;153329;691258;20035;43
7;10000;39213;130559;691258;17036;41
7;10000;39213;153356;691258;20041;44
7;10000;39213;130559;691258;17036;43
7;100000;39213;972760;691258;127089;102
7;100000;39213;740730;691258;96768;83
7;100000;39213;130559;691258;17036;41
7;100000;39213;1435617;691258;187680;137
7;100000;39213;130636;691258;17046;42
7;100000;39213;840230;691258;109784;92
7;100000;39213;809453;691258;105825;88
7;100000;39213;441411;691258;57682;63
7;100000;39213;1033571;691258;135162;107
7;100000;39213;223762;691258;29197;49
7;1000000;39213;1822542;691258;238069;165
7;1000000;39213;238650;691258;31205;50
7;1000000;39213;130559;691258;17036;41
7;1000000;39213;130636;691258;17046;42
7;1000000;39213;484189;691258;63314;68
7;1000000;39213;130559;691258;17036;41
7;1000000;39213;130636;691258;17046;43
7;1000000;39213;630891;691258;82395;78
7;1000000;39213;923259;691258;120569;97
7;1000000;39213;297408;691258;38815;54
7;10000000;39213;412119;691258;53818;63
7;10000000;39213;526988;691258;68841;71
7;10000000;39213;479545;691258;62719;68
7;10000000;39213;2033641;691258;265692;177
7;10000000;39213;130559;691258;17036;41
7;10000000;39213;179255;691258;23421;43
7;10000000;39213;351978;691258;45984;56
7;10000000;39213;485765;691258;63436;65
7;10000000;39213;1149652;691258;150157;119
7;10000000;39213;604074;691258;78842;75
7;100000000;39213;130636;691258;17046;41
7;100000000;39213;761637;691258;99493;85
7;100000000;39213;223839;691258;29207;47
7;100000000;39213;1028311;691258;134267;107
7;100000000;39213;1228068;691258;160432;123
7;100000000;39213;130559;691258;17036;41
7;100000000;39213;654552;691258;85570;79
7;100000000;39213;1030814;691258;134750;108
7;100000000;39213;492143;691258;64293;66
7;100000000;39213;477252;691258;62287;67
2;10000;75162;162437;1354633;631664;87
2;10000;75162;162420;1354633;748813;88
2;10000;75162;150374;1354633;609771;85
2;10000;75162;162526;1354633;627629;85
2;10000;75162;162531;1354633;635046;90
2;10000;75162;162551;1354633;651400;86
2;10000;75162;162572;1354633;621946;85
2;10000;75162;162536;1354633;663897;87
2;10000;75162;162540;1354633;688826;86
2;10000;75162;162454;1354633;671786;90
2;100000;75162;1017708;1354633;4144158;236
2;100000;75162;49291;1354633;200698;67
2;100000;75162;1624979;1354633;6768432;356
2;100000;75162;440792;1354633;1758817;136
2;100000;75162;332521;1354633;1362092;117
2;100000;75162;1130542;1354633;4643774;258
2;100000;75162;1625061;1354633;6688182;346
2;100000;75162;477702;1354633;2035919;143
2;100000;75162;1098856;1354633;4427738;250
2;100000;75162;103925;1354633;423749;78
2;1000000;75162;17596;1354633;60766;64
2;1000000;75162;2282642;1354633;9407918;459
2;1000000;75162;194872;1354633;781854;93
2;1000000;75162;534106;1354633;2323004;156
2;1000000;75162;688589;1354633;2803027;183
2;1000000;75162;2092232;1354633;8445229;422
2;1000000;75162;1160181;1354633;4776264;264
2;1000000;75162;751834;1354633;3039463;193
2;1000000;75162;514605;1354633;2142437;151
2;1000000;75162;2808701;1354633;11589069;551
2;10000000;75162;195883;1354633;760940;92
2;10000000;75162;870344;1354633;3494885;212
2;10000000;75162;218592;1354633;894066;98
2;10000000;75162;2248320;1354633;9337602;459
2;10000000;75162;906865;1354633;3720269;217
2;10000000;75162;2226886;1354633;9043926;452
2;10000000;75162;83971;1354633;334268;73
2;10000000;75162;1540183;1354633;6271483;328
2;10000000;75162;3581923;1354633;14589393;677
2;10000000;75162;467396;1354633;1980995;148
2;100000000;75162;1007619;1354633;4043566;232
2;100000000;75162;443817;1354633;1820113;134
2;100000000;75162;704043;1354633;2955015;184
2;100000000;75162;1616111;1354633;6582991;342
2;100000000;75162;387787;1354633;1542003;127
2;100000000;75162;304214;1354633;1264029;111
2;100000000;75162;844633;1354633;3543917;207
2;100000000;75162;2771660;1354633;11181403;540
2;100000000;75162;987405;1354633;4035647;231
2;100000000;75162;2923688;1354633;12036621;575
3;10000;75162;162561;1386508;47698;74
3;10000;75162;162498;1386508;42308;76
3;10000;75162;162573;1386508;42038;74
3;10000;75162;162534;1386508;39837;73
3;10000;75162;106370;1386508;28770;70
3;10000;75162;162504;1386508;44579;73
3;10000;75162;43928;1386508;14757;66
3;10000;75162;115097;1386508;30949;75
3;10000;75162;162601;1386508;42991;73
3;10000;75162;162591;1386508;43885;74
3;100000;75162;104825;1386508;26023;70
3;100000;75162;645226;1386508;170320;104
3;100000;75162;864818;1386508;228473;121
3;100000;75162;961163;1386508;253949;126
3;100000;75162;490822;1386508;133893;93
3;100000;75162;12321;1386508;3049;63
3;100000;75162;1625473;1386508;431154;169
3;100000;75162;27756;1386508;6628;65
3;100000;75162;499788;1386508;126675;96
3;100000;75162;603124;1386508;164875;105
3;1000000;75162;5379569;1386508;1454730;419
3;1000000;75162;1930369;1386508;506204;186
3;1000000;75162;1398149;1386508;373046;158
3;1000000;75162;368355;1386508;93220;85
3;1000000;75162;421047;1386508;113566;89
3;1000000;75162;42172;1386508;10573;65
3;1000000;75162;695909;1386508;181927;108
3;1000000;75162;448743;1386508;116600;95
3;1000000;75162;1110272;1386508;291946;135
3;1000000;75162;2731062;1386508;718772;238
3;10000000;75162;35718;1386508;11665;67
3;10000000;75162;92453;1386508;26104;69
3;10000000;75162;129384;1386508;36673;71
3;10000000;75162;1101658;1386508;276496;130
3;10000000;75162;118650;1386508;31148;72
3;10000000;75162;1131704;1386508;298978;141
3;10000000;75162;1385281;1386508;364853;152
3;10000000;75162;418791;1386508;112424;89
3;10000000;75162;1057807;1386508;288015;132
3;10000000;75162;432340;1386508;113714;91
3;100000000;75162;2059021;1386508;551974;197
3;100000000;75162;1598681;1386508;423267;167
3;100000000;75162;2119253;1386508;563976;203
3;100000000;75162;1180796;1386508;312249;138
3;100000000;75162;1810322;1386508;480554;182
3;100000000;75162;1321351;1386508;346357;147
3;100000000;75162;4986882;1386508;1317960;384
3;100000000;75162;231912;1386508;57861;77
3;100000000;75162;1506746;1386508;404467;160
3;100000000;75162;1827995;1386508;475005;183
4;10000;75162;162544;1394411;24417;75
4;10000;75162;162504;1394411;25250;73
4;10000;75162;162538;1394411;24983;75
4;10000;75162;162553;1394411;25444;75
4;10000;75162;162557;1394411;25168;75
4;10000;75162;162590;1394411;24212;77
4;10000;75162;162602;1394411;25122;74
4;10000;75162;162639;1394411;24212;74
4;10000;75162;162545;1394411;23952;76
4;10000;75162;162586;1394411;24590;76
4;100000;75162;285241;1394411;43862;81
4;100000;75162;1049672;1394411;158668;139
4;100000;75162;1254775;1394411;194298;145
4;100000;75162;17951;1394411;3342;66
4;100000;75162;82152;1394411;18024;70
4;100000;75162;201689;1394411;32694;82
4;100000;75162;1625550;1394411;247080;171
4;100000;75162;73778;1394411;14629;68
4;100000;75162;1625749;1394411;249073;169
4;100000;75162;1502839;1394411;236623;163
4;1000000;75162;2143310;1394411;333997;203
4;1000000;75162;1816141;1394411;278650;188
4;1000000;75162;2097795;1394411;321458;198
4;1000000;75162;49655;1394411;9064;67
4;1000000;75162;795844;1394411;122874;117
4;1000000;75162;392988;1394411;61636;92
4;1000000;75162;139006;1394411;22326;72
4;1000000;75162;450514;1394411;68109;92
4;1000000;75162;334354;1394411;53623;85
4;1000000;75162;1171761;1394411;180711;145
4;10000000;75162;1580802;1394411;244700;164
4;10000000;75162;206733;1394411;31971;77
4;10000000;75162;3891118;1394411;594969;320
4;10000000;75162;517502;1394411;79344;96
4;10000000;75162;79098;1394411;13210;68
4;10000000;75162;2077292;1394411;316646;200
4;10000000;75162;2068433;1394411;313934;197
4;10000000;75162;1167640;1394411;181655;140
4;10000000;75162;741938;1394411;114618;112
4;10000000;75162;84428;1394411;13832;80
4;100000000;75162;76161;1394411;12694;71
4;100000000;75162;431697;1394411;66506;92
4;100000000;75162;192332;1394411;31233;78
4;100000000;75162;2130247;1394411;327703;205
4;100000000;75162;773410;1394411;120008;117
4;100000000;75162;408440;1394411;65017;92
4;100000000;75162;1270044;1394411;195493;147
4;100000000;75162;1097647;1394411;171430;137
4;100000000;75162;919251;1394411;142765;126
4;100000000;75162;1010526;1394411;154899;132
5;10000;75162;162565;1391970;21104;76
5;10000;75162;162563;1391970;21641;78
5;10000;75162;87482;1391970;13698;70
5;10000;75162;162516;1391970;20965;74
5;10000;75162;162613;1391970;21134;74
5;10000;75162;162622;1391970;21068;75
5;10000;75162;162543;1391970;21269;77
5;10000;75162;162524;1391970;21132;79
5;10000;75162;162532;1391970;21030;74
5;10000;75162;162549;1391970;21055;74
5;100000;75162;307025;1391970;40540;85
5;100000;75162;1625665;1391970;210224;178
5;100000;75162;464386;1391970;62763;95
5;100000;75162;740166;1391970;96732;114
5;100000;75162;416069;1391970;54559;93
5;100000;75162;1625650;1391970;211117;179
5;100000;75162;424973;1391970;55087;93
5;100000;75162;1625587;1391970;211105;176
5;100000;75162;20612;1391970;2879;66
5;100000;75162;582166;1391970;76244;109
5;1000000;75162;5054687;1391970;659490;401
5;1000000;75162;1328871;1391970;175371;159
5;1000000;75162;1240642;1391970;161311;149
5;1000000;75162;242628;1391970;33819;81
5;1000000;75162;1050161;1391970;136150;141
5;1000000;75162;224614;1391970;30314;80
5;1000000;75162;159083;1391970;21929;78
5;1000000;75162;317595;1391970;41775;84
5;1000000;75162;3574722;1391970;464512;311
5;1000000;75162;1308292;1391970;170922;154
5;10000000;75162;1284454;1391970;168812;155
5;10000000;75162;3045921;1391970;396670;276
5;10000000;75162;1849956;1391970;240543;191
5;10000000;75162;669759;1391970;87982;114
5;10000000;75162;109771;1391970;14925;71
5;10000000;75162;899647;1391970;117917;123
5;10000000;75162;2226684;1391970;290036;217
5;10000000;75162;1095107;1391970;141918;140
5;10000000;75162;2540486;1391970;336937;238
5;10000000;75162;731016;1391970;94954;118
5;100000000;75162;1575360;1391970;206411;172
5;100000000;75162;3271948;1391970;426147;290
5;100000000;75162;2808661;1391970;364458;255
5;100000000;75162;545281;1391970;71741;101
5;100000000;75162;160588;1391970;22260;75
5;100000000;75162;1656587;1391970;215909;180
5;100000000;75162;2534790;1391970;330208;236
5;100000000;75162;178321;1391970;24648;78
5;100000000;75162;2501843;1391970;324429;239
5;100000000;75162;511415;1391970;66404;99
6;10000;75162;162531;1397303;20148;76
6;10000;75162;162519;1397303;20244;80
6;10000;75162;162553;1397303;20311;78
6;10000;75162;162537;1397303;20392;78
6;10000;75162;162527;1397303;20218;76
6;10000;75162;162533;1397303;20214;76
6;10000;75162;162541;1397303;20185;76
6;10000;75162;162631;1397303;20291;78
6;10000;75162;162546;1397303;20121;76
6;10000;75162;162507;1397303;20387;76
6;100000;75162;400674;1397303;50404;94
6;100000;75162;415804;1397303;52513;95
6;100000;75162;1625637;1397303;202724;186
6;100000;75162;1333281;1397303;167238;158
6;100000;75162;832886;1397303;104014;121
6;100000;75162;1625800;1397303;202704;188
6;100000;75162;381130;1397303;47970;92
6;100000;75162;111281;1397303;14126;74
6;100000;75162;143120;1397303;19033;75
6;100000;75162;480526;1397303;62490;103
6;1000000;75162;280242;1397303;35507;85
6;1000000;75162;1963374;1397303;245692;202
6;1000000;75162;1238656;1397303;154520;152
6;1000000;75162;594798;1397303;76108;109
6;1000000;75162;291096;1397303;36471;85
6;1000000;75162;891831;1397303;113105;129
6;1000000;75162;1118526;1397303;139645;143
6;1000000;75162;235770;1397303;29550;83
6;1000000;75162;3368270;1397303;421026;304
6;1000000;75162;1323522;1397303;165163;166
6;10000000;75162;2055949;1397303;256850;211
6;10000000;75162;814785;1397303;102590;122
6;10000000;75162;1030633;1397303;129243;142
6;10000000;75162;1842898;1397303;230292;194
6;10000000;75162;268400;1397303;33786;84
6;10000000;75162;1137945;1397303;142651;151
6;10000000;75162;1491372;1397303;186268;170
6;10000000;75162;403136;1397303;51243;94
6;10000000;75162;2569447;1397303;320453;253
6;10000000;75162;3153295;1397303;393876;289
6;100000000;75162;147867;1397303;19331;75
6;100000000;75162;286778;1397303;35809;87
6;100000000;75162;4760793;1397303;593754;407
6;100000000;75162;3142573;1397303;394991;293
6;100000000;75162;1452643;1397303;182782;169
6;100000000;75162;1597043;1397303;199765;180
6;100000000;75162;1056475;1397303;132405;138
6;100000000;75162;1236652;1397303;154475;156
6;100000000;75162;2044497;1397303;255989;217
6;100000000;75162;3341913;1397303;417359;314
7;10000;75162;162569;1396611;20084;77
7;10000;75162;162497;1396611;20024;76
7;10000;75162;162687;1396611;20086;77
7;10000;75162;162592;1396611;20178;77
7;10000;75162;162590;1396611;20103;75
7;10000;75162;136331;1396611;16893;78
7;10000;75162;162473;1396611;20076;77
7;10000;75162;162560;1396611;20053;75
7;10000;75162;162562;1396611;20115;75
7;10000;75162;162564;1396611;20039;76
7;100000;75162;1611351;1396611;199381;194
7;100000;75162;1312106;1396611;162399;161
7;100000;75162;843377;1396611;104763;127
7;100000;75162;428220;1396611;53244;97
7;100000;75162;1625394;1396611;200900;191
7;100000;75162;1138998;1396611;141576;152
7;100000;75162;211917;1396611;26339;80
7;100000;75162;933563;1396611;116367;137
7;100000;75162;1605999;1396611;199536;186
7;100000;75162;604855;1396611;75078;109
7;1000000;75162;1004496;1396611;124388;147
7;1000000;75162;738371;1396611;91913;120
7;1000000;75162;678811;1396611;84339;115
7;1000000;75162;7612240;1396611;941961;641
7;1000000;75162;871025;1396611;108081;130
7;1000000;75162;665464;1396611;82240;113
7;1000000;75162;846774;1396611;104924;128
7;1000000;75162;1659556;1396611;205194;187
7;1000000;75162;316201;1396611;39153;88
7;1000000;75162;244718;1396611;30298;82
7;10000000;75162;202181;1396611;26717;79
7;10000000;75162;2230718;1396611;276011;240
7;10000000;75162;109596;1396611;14157;73
7;10000000;75162;395603;1396611;49167;94
7;10000000;75162;160749;1396611;21004;77
7;10000000;75162;1963425;1396611;242872;220
7;10000000;75162;906797;1396611;113134;130
7;10000000;75162;1482284;1396611;183636;173
7;10000000;75162;3091094;1396611;382734;304
7;10000000;75162;680076;1396611;84671;116
7;100000000;75162;1210036;1396611;149662;159
7;100000000;75162;1917859;1396611;238579;210
7;100000000;75162;711550;1396611;90025;118
7;100000000;75162;2055883;1396611;255506;225
7;100000000;75162;220390;1396611;29625;84
7;100000000;75162;468787;1396611;57944;100
7;100000000;75162;702762;1396611;87903;116
7;100000000;75162;2166163;1396611;268714;233
7;100000000;75162;1130279;1396611;140553;153
7;100000000;75162;865377;1396611;107520;132
2;10000;112451;168264;2179782;132979;109
2;10000;112451;168311;2179782;133375;104
2;10000;112451;168381;2179782;132084;107
2;10000;112451;168339;2179782;132333;107
2;10000;112451;168340;2179782;127282;109
2;10000;112451;168370;2179782;133119;105
2;10000;112451;168407;2179782;137305;106
2;10000;112451;168369;2179782;132653;107
2;10000;112451;168378;2179782;139729;110
2;10000;112451;168327;2179782;131295;105
2;100000;112451;367793;2179782;289071;121
2;100000;112451;1683598;2179782;1356441;225
2;100000;112451;1683501;2179782;1335735;219
2;100000;112451;1683509;2179782;1335268;216
2;100000;112451;216019;2179782;170634;112
2;100000;112451;1683518;2179782;1362210;219
2;100000;112451;1490792;2179782;1169833;210
2;100000;112451;762064;2179782;596209;151
2;100000;112451;1683604;2179782;1332078;219
2;100000;112451;511386;2179782;408838;135
2;1000000;112451;726567;2179782;579869;150
2;1000000;112451;510399;2179782;403866;127
2;1000000;112451;158777;2179782;129486;107
2;1000000;112451;83676;2179782;68109;100
2;1000000;112451;1023707;2179782;823422;170
2;1000000;112451;356228;2179782;278089;120
2;1000000;112451;28956;2179782;22810;98
2;1000000;112451;3060709;2179782;2435672;324
2;1000000;112451;3660977;2179782;2942455;371
2;1000000;112451;4595747;2179782;3654484;445
2;10000000;112451;7432054;2179782;5951752;647
2;10000000;112451;1820036;2179782;1448000;234
2;10000000;112451;6060918;2179782;4818802;545
2;10000000;112451;4839257;2179782;3843071;452
2;10000000;112451;176481;2179782;147768;107
2;10000000;112451;4017732;2179782;3207601;396
2;10000000;112451;1427325;2179782;1137860;198
2;10000000;112451;158020;2179782;122535;104
2;10000000;112451;925515;2179782;756362;165
2;10000000;112451;1588328;2179782;1284681;213
2;100000000;112451;2769797;2179782;2279126;303
2;100000000;112451;5476799;2179782;4377505;498
2;100000000;112451;3747562;2179782;3023396;373
2;100000000;112451;3291766;2179782;2619414;341
2;100000000;112451;6369864;2179782;5154035;577
2;100000000;112451;1815578;2179782;1456013;222
2;100000000;112451;2769305;2179782;2198441;294
2;100000000;112451;333423;2179782;260584;117
2;100000000;112451;2805791;2179782;2225583;295
2;100000000;112451;7006383;2179782;5582056;618
3;10000;112451;131987;2194072;18215;103
3;10000;112451;168293;2194072;22446;106
3;10000;112451;168344;2194072;22743;107
3;10000;112451;168318;2194072;23103;106
3;10000;112451;168369;2194072;23356;105
3;10000;112451;168325;2194072;23021;108
3;10000;112451;168408;2194072;22736;106
3;10000;112451;168388;2194072;23053;108
3;10000;112451;168308;2194072;22750;112
3;10000;112451;168304;2194072;22826;106
3;100000;112451;87140;2194072;12008;103
3;100000;112451;191098;2194072;25829;108
3;100000;112451;1683202;2194072;228817;201
3;100000;112451;1683409;2194072;229414;196
3;100000;112451;701234;2194072;95922;138
3;100000;112451;1683181;2194072;229176;198
3;100000;112451;1683294;2194072;230526;194
3;100000;112451;720141;2194072;98658;141
3;100000;112451;679904;2194072;92935;136
3;100000;112451;173642;2194072;23364;108
3;1000000;112451;3072468;2194072;418982;282
3;1000000;112451;510127;2194072;69666;127
3;1000000;112451;6857668;2194072;935172;495
3;1000000;112451;336854;2194072;45948;116
3;1000000;112451;1563313;2194072;212953;192
3;1000000;112451;2182974;2194072;297682;224
3;1000000;112451;1458607;2194072;198930;190
3;1000000;112451;720046;2194072;97589;146
3;1000000;112451;3567578;2194072;486339;306
3;1000000;112451;152221;2194072;20602;109
3;10000000;112451;35282;2194072;4806;98
3;10000000;112451;240755;2194072;32834;110
3;10000000;112451;2530736;2194072;346013;249
3;10000000;112451;2340799;2194072;319193;236
3;10000000;112451;345325;2194072;47191;114
3;10000000;112451;1769808;2194072;242123;207
3;10000000;112451;3091245;2194072;421562;280
3;10000000;112451;355890;2194072;48298;120
3;10000000;112451;1236626;2194072;167765;167
3;10000000;112451;4521802;2194072;616300;366
3;100000000;112451;72050;2194072;10053;100
3;100000000;112451;1993191;2194072;272104;214
3;100000000;112451;3715436;2194072;507141;317
3;100000000;112451;945557;2194072;128982;152
3;100000000;112451;2664811;2194072;364006;256
3;100000000;112451;1734;2194072;216;97
3;100000000;112451;269853;2194072;36357;113
3;100000000;112451;1734;2194072;216;98
3;100000000;112451;1669852;2194072;228469;192
3;100000000;112451;686520;2194072;93452;136
4;10000;112451;168360;2197017;20342;110
4;10000;112451;168375;2197017;20313;108
4;10000;112451;168382;2197017;20264;110
4;10000;112451;168330;2197017;20370;107
4;10000;112451;168313;2197017;20340;110
4;10000;112451;168386;2197017;20228;107
4;10000;112451;168363;2197017;20417;106
4;10000;112451;168300;2197017;20412;109
4;10000;112451;168362;2197017;20357;109
4;10000;112451;168384;2197017;20516;111
4;100000;112451;1191854;2197017;143780;172
4;100000;112451;384891;2197017;46536;121
4;100000;112451;83452;2197017;10062;106
4;100000;112451;48456;2197017;5836;100
4;100000;112451;1683132;2197017;203145;200
4;100000;112451;688901;2197017;83252;146
4;100000;112451;1683540;2197017;203470;201
4;100000;112451;786478;2197017;94891;144
4;100000;112451;1233468;2197017;149111;179
4;100000;112451;241830;2197017;29331;112
4;1000000;112451;1715802;2197017;207025;201
4;1000000;112451;748409;2197017;90296;148
4;1000000;112451;2151592;2197017;259879;232
4;1000000;112451;2338586;2197017;282501;251
4;1000000;112451;153911;2197017;18551;107
4;1000000;112451;1482818;2197017;179080;190
4;1000000;112451;28543;2197017;3442;101
4;1000000;112451;1121258;2197017;135784;170
4;1000000;112451;281409;2197017;33952;113
4;1000000;112451;97974;2197017;11801;102
4;10000000;112451;8290954;2197017;1001415;634
4;10000000;112451;1734069;2197017;209407;206
4;10000000;112451;697967;2197017;84313;139
4;10000000;112451;289033;2197017;34886;116
4;10000000;112451;2571228;2197017;310797;262
4;10000000;112451;3547328;2197017;428565;328
4;10000000;112451;703833;2197017;85113;141
4;10000000;112451;5941138;2197017;717774;464
4;10000000;112451;1090591;2197017;131716;163
4;10000000;112451;1535968;2197017;185652;200
4;100000000;112451;1940016;2197017;234397;218
4;100000000;112451;1474178;2197017;177971;190
4;100000000;112451;4881682;2197017;589448;402
4;100000000;112451;284053;2197017;34237;118
4;100000000;112451;1216893;2197017;147035;173
4;100000000;112451;7364834;2197017;889482;561
4;100000000;112451;183653;2197017;22213;107
4;100000000;112451;641025;2197017;77367;142
4;100000000;112451;1055965;2197017;127599;165
4;100000000;112451;1641567;2197017;198524;200
5;10000;112451;168356;2197308;20033;113
5;10000;112451;168346;2197308;20038;108
5;10000;112451;168400;2197308;20034;108
5;10000;112451;168349;2197308;20026;109
5;10000;112451;168405;2197308;20051;110
5;10000;112451;168391;2197308;20044;108
5;10000;112451;168338;2197308;20040;106
5;10000;112451;168415;2197308;20033;105
5;10000;112451;168336;2197308;20044;113
5;10000;112451;168352;2197308;20058;109
5;100000;112451;1683144;2197308;200394;211
5;100000;112451;1683434;2197308;200425;215
5;100000;112451;675466;2197308;80468;142
5;100000;112451;1683228;2197308;200455;213
5;100000;112451;847932;2197308;100930;154
5;100000;112451;1025335;2197308;122063;166
5;100000;112451;283278;2197308;33748;115
5;100000;112451;556881;2197308;66340;138
5;100000;112451;1683283;2197308;200458;211
5;100000;112451;679638;2197308;80916;143
5;1000000;112451;196811;2197308;23423;113
5;1000000;112451;348424;2197308;41501;123
5;1000000;112451;1260876;2197308;150118;179
5;1000000;112451;731701;2197308;87099;150
5;1000000;112451;2448423;2197308;291480;265
5;1000000;112451;564545;2197308;67204;140
5;1000000;112451;1273637;2197308;151724;184
5;1000000;112451;3978573;2197308;473838;369
5;1000000;112451;352605;2197308;41974;121
